k0_hold,k0_ud,k0_dd,k1_hold,k1_ud,k1_dd,k2_hold,k2_ud,k2_dd,k3_hold,k3_ud,k3_dd,k4_hold,k4_ud,k4_dd,k5_hold,k5_ud,k5_dd,k6_hold,k6_ud,k6_dd,k7_hold,k7_ud,k7_dd,k8_hold,k8_ud,k8_dd,k9_hold,k9_ud,k9_dd,k10_hold,k10_ud,k10_dd,k11_hold,k11_ud,k11_dd,k12_hold,k12_ud,k12_dd,k13_hold,k13_ud,k13_dd,k14_hold,k14_ud,k14_dd,k15_hold,k15_ud,k15_dd,k16_hold,k16_ud,k16_dd,k17_hold,k17_ud,k17_dd,k18_hold,k18_ud,k18_dd,k19_hold,k19_ud,k19_dd
0.0811134,-2.1320012e-08,1.6041174e-08,0.10931856,0.03424673,0.14427806,0.10998526,-0.023734925,0.0826686,0.119900264,0.01736068,0.12134583,0.11768511,-0.0064546615,0.06477866,0.0685593,-0.10495865,0.09184767,0.07392786,0.055176787,0.13719706,0.066223964,-0.024837438,0.04840321,0.094372295,0.03485645,0.12688571,0.08137609,-0.0359965,0.051309545,0.05751112,-0.02468296,0.04969488,0.0898256,0.102749035,0.16081497,0.0671441,-0.03779784,0.052062944,0.086299226,0.030382473,0.08844469,0.057648618,0.00026398932,0.07435261,0.06916161,-0.001305708,0.067475595,0.08369476,-0.026895061,0.026130168,0.08569687,-0.021164102,0.06256151,0.11730966,-0.11549139,-0.027492285,0.09689102,-0.059351288,0.05640114
0.076809935,1.5034315e-08,6.992164e-09,0.08086288,-0.019041678,0.11698414,0.10904533,-0.033541966,0.06309316,0.10434866,-0.01698838,0.042133432,0.109968424,-0.04932687,0.06414252,0.104379326,-0.25419065,0.0105265975,0.07160987,0.071376055,0.12720147,0.068647936,-0.030037927,0.080354474,0.10030918,0.007405635,0.10130884,0.06399615,-0.022953166,0.07608487,0.04608088,-0.025653038,0.051073156,0.100435406,0.11884866,0.17272335,0.063112535,-0.019090421,0.08444584,0.10270299,0.014105815,0.07206408,0.06539974,-0.003288193,0.09667329,0.07013196,-0.021379782,0.023935981,0.08500801,-0.038208004,0.026127296,0.08494963,-0.008840785,0.08837933,0.106656775,-0.14764398,-0.045362785,0.09106138,-0.052676134,0.04371902
0.082487404,7.214112e-09,-9.06034e-09,0.098356135,0.046175975,0.103872545,0.10669927,-0.021538313,0.06400228,0.10818783,-0.01339741,0.08633391,0.114457786,-0.0190558,0.05543749,0.0762577,0.017240074,0.09339669,0.08204548,0.073293865,0.13557991,0.07194863,-0.05897826,0.11609739,0.08424424,0.03175338,0.097297795,0.070602074,0.009177178,0.083139256,0.064649686,-0.027500028,0.042941857,0.06763517,0.10609474,0.177978,0.06434704,-0.0031745639,0.07073535,0.09151327,0.014870616,0.055359587,0.06411832,0.017582418,0.11414183,0.0895369,0.0073609063,0.055180673,0.10407475,-0.052893795,0.03802879,0.06889592,-0.023754776,0.06851175,0.102220036,0.008514186,0.20499077,0.107979864,-0.040462118,0.047611244
0.0843173,2.022403e-08,4.972952e-09,0.10155854,0.061621074,0.11630976,0.12440874,-0.0401864,0.0915851,0.1303143,-0.015728693,0.133061,0.12152612,-0.08074562,0.082313366,0.08841454,0.03507464,0.0651084,0.12632394,0.12285912,0.23118575,0.07977223,-0.027370188,0.0944175,0.08791327,0.06893942,0.124851964,0.07964723,-0.04914493,0.05336468,0.07256172,-0.040762406,0.049449258,0.100181095,0.11059016,0.16281685,0.0625982,-0.036157507,0.061809104,0.08770272,0.031895764,0.08062341,0.084541835,0.007543674,0.081678346,0.099548474,0.011918743,0.10359198,0.08494494,-0.015867705,0.06998172,0.09551939,-0.014033412,0.062099636,0.11790438,-0.045308948,-0.086581185,0.08618001,-0.027480725,0.08921373
0.075910375,2.2030893e-08,-1.459829e-08,0.11690305,0.04402288,0.07641418,0.11736854,-0.020265797,0.08704611,0.112178616,-0.02012172,0.047587316,0.11573274,-0.05219707,0.05482028,0.07371153,-0.10110186,0.010380216,0.07706096,0.10323233,0.16287766,0.059787154,-0.023458462,0.07203054,0.07756174,0.05693379,0.092670046,0.07459598,-0.027067937,0.06195512,0.071778566,-0.018922545,0.04865329,0.0650976,0.12554885,0.19686344,0.050057273,-0.011023956,0.06183383,0.110344216,-0.015622605,0.055071466,0.061268866,-0.01311706,0.105348445,0.10633642,-0.00846474,0.03712514,0.10019321,-0.03944523,0.02328718,0.08099283,-0.0014129495,0.06782896,0.09604052,0.038238157,0.10643219,0.09734065,-0.023790557,0.07297603
0.073877215,5.3081063e-08,1.7214507e-08,0.09840725,0.017691428,0.07395996,0.14347999,-0.04987175,0.04973335,0.12496045,-0.08887221,0.076597586,0.13558951,-0.13735586,0.06664811,0.098835915,-0.16168724,-0.039221965,0.11448492,0.12630105,0.24652195,0.08237433,-0.008909467,0.038355518,0.09303509,0.05435749,0.10165383,0.06605539,-0.0733158,0.038524784,0.09578951,-0.044789866,0.049629197,0.10933381,0.10221568,0.18994863,0.07852627,-0.037819773,0.06331742,0.11550577,0.011161208,0.06372711,0.06404321,-0.023015056,0.11779735,0.109115094,-0.018947814,0.03760197,0.067443535,-0.031796996,0.061681975,0.08800994,0.004478411,0.08943464,0.11584175,0.16555169,0.1723904,0.08667947,-0.005279172,0.09654542
0.07021912,8.690611e-09,-1.5603572e-08,0.08058075,0.02920034,0.07609186,0.10435178,-0.039513566,0.048130374,0.0727561,-0.03374698,0.061927855,0.10020671,-0.03413789,0.02233817,0.065743804,0.040930536,0.077737115,0.078082584,0.083536066,0.15561071,0.07195164,-0.013676239,0.0920925,0.094894,-0.000785714,0.09199863,0.077563,-0.04789674,0.033975728,0.052719183,-0.008725323,0.05609307,0.07192334,0.10935813,0.16184175,0.073146306,-0.019214816,0.056359254,0.09781967,0.010562105,0.07948498,0.06757235,0.013192095,0.114695795,0.057381965,0.013380833,0.090129465,0.08763317,-0.04190422,0.03636618,0.06565708,-0.02473583,0.062798396,0.09661567,0.041796237,0.18938883,0.07570779,0.011353202,0.0924901
0.073755875,-1.2334804e-09,-8.581881e-09,0.10982323,0.032853764,0.07577825,0.10973857,-0.034964226,0.061172325,0.11448,-0.013705444,0.082499035,0.12369954,-0.07542635,0.06135814,0.09909702,-0.1232249,-0.019342221,0.088716835,0.08280074,0.15619247,0.07421615,-0.007844938,0.074474975,0.086489044,0.0140821375,0.11123338,0.07301165,-0.043975268,0.056219272,0.05702375,-0.020557322,0.04609379,0.085624486,0.11453542,0.16833875,0.07214272,-0.026758969,0.065684415,0.106401086,0.008158684,0.0738805,0.06811999,-0.010108669,0.10011626,0.09155324,0.0002850592,0.08014733,0.093793504,-0.045820672,0.039226964,0.08224025,-0.012256785,0.08117796,0.10290256,-0.01692251,0.01960206,0.07963498,-0.04465244,0.066911034
0.07415646,1.9258608e-09,-1.2868007e-10,0.102907196,0.019469574,0.12471148,0.13007008,-0.0206129,0.06971692,0.12824683,-0.0166552,0.08441776,0.11990918,-0.08302796,0.04873416,0.06278724,-0.12825683,0.03683055,0.09556007,0.10606412,0.20175797,0.06149404,-0.03213545,0.043935917,0.08187056,0.07643081,0.1290977,0.07237472,-0.05076123,0.027354576,0.06457062,-0.031948786,0.04714504,0.09519719,0.11816944,0.1782504,0.049064226,-0.03890472,0.062338416,0.1016885,-0.0035595242,0.061967753,0.056093358,-0.028895084,0.090411745,0.09120926,0.0017655164,0.05584724,0.06688241,-0.030723091,0.027854586,0.09598504,0.006751285,0.06952633,0.13787474,0.06312097,0.007694654,0.06992918,-0.04503616,0.066811584
0.07291794,3.5587515e-08,1.6600051e-08,0.070968844,0.015637642,0.053665012,0.11988854,-0.028490081,0.040623203,0.109284915,-0.073157564,0.06007618,0.119690195,-0.092955545,0.02923055,0.09645068,-0.15774472,-0.08804745,0.081065014,0.12443632,0.2078572,0.067511134,-0.03691092,0.06707961,0.09746957,0.011639341,0.07207893,0.06699613,-0.02444047,0.03709218,0.06793762,-0.015903946,0.05546557,0.087314695,0.12875065,0.17560184,0.064679086,-0.028771026,0.055914007,0.11375947,0.010285145,0.07624124,0.049947843,-0.004227042,0.103524774,0.09216328,-0.0158615,0.05665083,0.07820887,-0.038361266,0.02792457,0.086500704,0.004974152,0.08128177,0.12039014,0.12545645,0.16226035,0.06133985,-0.021866657,0.08101217
0.07487104,-2.4092145e-08,6.6720354e-08,0.11493954,0.078416385,0.12768322,0.10595265,-0.047252137,0.07191008,0.13304637,0.015376918,0.14971057,0.12866636,-0.03807652,0.10392945,0.11037197,-0.09029487,0.038003895,0.10501774,0.06936023,0.18566062,0.111785844,0.020859031,0.065764494,0.08708376,0.020601302,0.099804595,0.08803298,-0.037890937,0.082388714,0.066849835,-0.026591618,0.048861332,0.08078323,0.09257492,0.17199704,0.0799681,-0.046227448,0.049380783,0.09080824,0.035454117,0.11296566,0.0720731,0.00345414,0.07415666,0.08647991,-0.03134505,0.06328503,0.084342755,-0.04850867,0.07259735,0.08234057,-0.0040678624,0.11031036,0.123096265,-0.016719813,0.020827107,0.11833909,-0.05292309,0.04904612
0.06671484,9.410524e-09,-5.4628643e-08,0.09178696,0.060191926,0.110618345,0.1277395,-0.051055565,0.040979907,0.1292991,-0.044350695,0.102484256,0.13392715,-0.11278857,0.05151916,0.0939781,-0.045281902,0.07098715,0.11527538,0.12784845,0.20822443,0.06899209,-0.025072686,0.071365,0.09108098,0.04416337,0.10980608,0.06533042,-0.0619304,0.03855837,0.08361179,-0.034788433,0.04316778,0.10541662,0.110518835,0.17263414,0.068274915,-0.032717176,0.061060887,0.10379068,0.0025947522,0.083184324,0.08100942,-0.0135210585,0.104618035,0.09754461,0.004834681,0.056440786,0.06859869,-0.03177973,0.060199365,0.08969848,-0.0059591173,0.07917342,0.11652514,0.12034393,0.19600572,0.0657615,-0.008453632,0.09623138
0.088112645,-2.2967173e-08,2.4403999e-08,0.11482455,0.035525475,0.12444711,0.11037944,-0.04313195,0.0656827,0.09994328,0.02096843,0.1472456,0.12848893,-0.018342987,0.073720634,0.07607633,-0.04505064,0.070365325,0.090453304,0.08294872,0.16842498,0.082838066,-0.0013865903,0.05764606,0.09127626,0.014475143,0.09128505,0.09227822,-0.029251432,0.036989138,0.07579347,-0.01923745,0.06374457,0.07616007,0.11807229,0.18162234,0.08138296,-0.039972816,0.04941102,0.10690844,0.0018461496,0.086942084,0.06898964,0.0031726807,0.09700253,0.09255339,-0.014576853,0.06924583,0.08800192,-0.038223453,0.051820472,0.065189995,-0.028233245,0.05936423,0.103620194,0.07291591,0.15748349,0.088993765,-0.009339564,0.09204425
0.082249306,-8.587615e-09,7.0887882e-09,0.106193535,0.016275916,0.09844244,0.10947131,-0.031754345,0.06968858,0.07198856,-0.012660575,0.06893083,0.1158188,-0.032586385,0.033198036,0.06737888,0.08546427,-0.000865452,0.065936886,0.06981889,0.19689989,0.0804936,-0.017403072,0.10211024,0.097334996,0.027458278,0.086701125,0.094574586,-0.066424415,0.043122277,0.06351642,-0.0032282136,0.08682062,0.062372003,0.12145725,0.19513737,0.08452832,-0.017589591,0.038023937,0.11653136,-0.011936342,0.07997862,0.06678191,0.0034016992,0.10314533,0.05802481,-9.038532e-05,0.06731802,0.09120164,-0.036710463,0.037100263,0.061248638,-0.01693911,0.06530516,0.09930544,0.114901185,0.2600515,0.0832646,0.023932602,0.13088417
0.07569801,1.1642547e-08,-4.1619398e-08,0.08985557,0.0333412,0.11399762,0.12647204,-0.053082366,0.021624304,0.098461166,-0.033921443,0.10840971,0.1174056,-0.068249695,0.04678835,0.0841155,0.040411603,0.10046374,0.1055097,0.09562101,0.15145868,0.07439396,-0.026504453,0.07426548,0.08553515,-0.0009885635,0.11338076,0.060733885,-0.010100402,0.069412455,0.06562037,-0.030009896,0.023410765,0.111013725,0.102594964,0.16270909,0.082474515,-0.024689332,0.075651444,0.098451905,-0.0005426947,0.057390567,0.08116723,-0.007381417,0.09913841,0.107707895,-0.010951608,0.06244345,0.088721745,-0.047930345,0.0705757,0.07573806,-0.0080717085,0.070419714,0.106097914,0.06492232,0.18722989,0.104638174,-0.0054688733,0.08694152
0.07845672,-1.3790216e-09,-2.7327479e-08,0.095348686,0.014825301,0.07417788,0.11852078,-0.04747696,0.034862045,0.10427369,-0.03485441,0.07512885,0.11606729,-0.05319248,0.067356564,0.08968091,-0.09824474,0.032128364,0.06415631,0.07525901,0.15254097,0.09026169,0.030059462,0.088962734,0.09532299,0.01029863,0.09448914,0.07876843,-0.041269142,0.04876866,0.06946902,-0.020981444,0.053648584,0.080979556,0.105228566,0.18034352,0.07576206,-0.025145674,0.05565561,0.11257529,0.010968198,0.082089685,0.061427087,-0.009647629,0.09758224,0.08232668,-0.011895145,0.051598303,0.0893761,-0.04066058,0.03259293,0.065737374,-0.009255739,0.07143473,0.09436269,0.026599988,0.046981093,0.099536255,-0.039278258,0.064974844
0.06570042,-1.9689e-08,1.3456361e-08,0.082696244,-0.044458367,0.08584105,0.13190733,-0.045413274,0.028482486,0.12558392,-0.12125003,0.020573534,0.1311369,-0.11903999,0.06458158,0.123265535,-0.15560283,-0.048445724,0.11549868,0.12154442,0.2525557,0.086668774,-0.052319072,0.030068174,0.10274191,0.07070258,0.15430117,0.07022959,-0.1210596,0.04303309,0.07993104,-0.021856045,0.07106993,0.098797336,0.11086358,0.2155381,0.080017775,-0.0197188,0.06401526,0.1288476,0.0051474897,0.08406584,0.0780998,-0.024873886,0.13214955,0.10943751,0.0020318993,-0.009435698,0.04912328,-0.03212435,0.058861855,0.11277209,0.018254016,0.105851226,0.09589581,0.06904406,0.22060373,0.07399662,-0.019433629,0.07767653
0.0851086,-7.3720896e-09,-1.3189809e-09,0.11293258,0.025834022,0.1378877,0.10444958,-0.028387688,0.08039789,0.11288399,0.0052530635,0.11258652,0.11242657,-0.010155596,0.061766762,0.08046356,-0.04141009,0.06985836,0.075457714,0.051696308,0.14920847,0.07817434,-0.012798503,0.07329773,0.09645477,-0.013832964,0.07082155,0.08511364,-0.0057355985,0.079330996,0.056406412,-0.02062054,0.057277888,0.07884212,0.09488966,0.1583313,0.07076645,-0.027212344,0.048887186,0.08373559,0.03680993,0.10210735,0.0725289,0.00982004,0.08190496,0.051058497,-0.011426295,0.06431973,0.10430366,-0.02630452,0.026554214,0.056642693,-0.025526382,0.07236664,0.107871085,-0.0050714556,-0.03814377,0.10488048,-0.05809269,0.044764396
