k0_hold,k0_ud,k0_dd,k1_hold,k1_ud,k1_dd,k2_hold,k2_ud,k2_dd,k3_hold,k3_ud,k3_dd,k4_hold,k4_ud,k4_dd,k5_hold,k5_ud,k5_dd,k6_hold,k6_ud,k6_dd,k7_hold,k7_ud,k7_dd,k8_hold,k8_ud,k8_dd,k9_hold,k9_ud,k9_dd,k10_hold,k10_ud,k10_dd,k11_hold,k11_ud,k11_dd,k12_hold,k12_ud,k12_dd,k13_hold,k13_ud,k13_dd,k14_hold,k14_ud,k14_dd,k15_hold,k15_ud,k15_dd,k16_hold,k16_ud,k16_dd,k17_hold,k17_ud,k17_dd,k18_hold,k18_ud,k18_dd,k19_hold,k19_ud,k19_dd
0.11248163,-3.3905705e-09,3.2895407e-08,0.07078922,0.025034796,0.1490797,0.12526777,0.031176068,0.13158418,0.107636064,0.043713436,0.13587788,0.13786568,0.013899855,0.18652335,0.10317064,0.03253736,0.16995654,0.07654643,0.37499934,0.44013828,0.1477488,0.12229719,0.1908389,0.090948075,0.00026787072,0.13877982,0.10628859,0.0786314,0.13527279,0.108264595,0.20385993,0.4350453,0.15000893,0.20798296,0.2832404,0.11380744,0.03840422,0.12183905,0.13028736,0.010900596,0.13870685,0.13299327,0.08853427,0.1795744,0.13281257,0.0014213789,0.14498548,0.10828906,0.09072859,0.25092945,0.123590775,0.059280816,0.18353468,0.1589888,0.021139562,0.3529676,0.08998227,-0.0057563186,0.2487009
0.11965788,3.3419454e-08,1.9609868e-08,0.058504168,0.059266414,0.1977884,0.0742974,0.04999539,0.13492602,0.10885139,-0.0073929746,0.0496018,0.113590464,0.30054337,0.38990775,0.07816807,0.10554382,0.16721535,0.10185379,-0.2044067,0.16347978,0.13799381,0.2744883,0.37415197,0.08466004,0.17425692,0.10016186,0.0554195,0.36033103,0.34252915,0.09530099,0.29940405,0.46058577,0.09149678,0.14038551,0.37588632,0.11114364,0.10103523,0.30067343,0.05641445,0.1036109,0.23692024,0.14885803,0.2406292,0.34273016,0.103398345,0.16446385,0.29159838,0.12466962,0.012364805,0.12922658,0.10202627,0.03337007,0.11747716,0.17308268,-0.27861768,-0.27945036,0.1129151,0.7202749,0.68755543
0.1000539,-1.967716e-08,-2.5060494e-08,0.072242476,0.007836735,0.14063056,0.118257664,0.03952341,0.12681875,0.10168243,0.097649924,0.16087979,0.13289115,0.032476246,0.12604216,0.10872202,0.03719101,0.17288308,0.11270551,0.08350096,0.3432982,0.19299856,0.00029350072,0.17482063,0.0605489,-0.008443199,0.120308354,0.1134862,0.046572812,0.058568195,0.09553318,-0.061285913,0.10188982,0.096676596,0.24335325,0.35858902,0.114217766,-0.028616019,0.11149199,0.13167325,0.007248644,0.14869606,0.12828855,-0.10429198,0.056914493,0.1362622,0.006320672,0.025783941,0.15107436,0.016502842,0.19999138,0.1360108,0.005967032,0.16059755,0.13810556,0.24701549,0.34985742,0.09917647,-0.3737903,-0.24335146
0.11642122,-1.484415e-08,2.6293896e-09,0.07940867,0.003853675,0.12290645,0.14215729,0.060139865,0.13346033,0.11407749,0.033473413,0.15390044,0.11975692,0.055726483,0.23036517,0.11518708,0.019858737,0.12987165,0.10598578,0.13703024,0.30217624,0.14035293,0.08814208,0.16155273,0.080184706,0.002546817,0.11154319,0.11526506,0.010817476,0.06556163,0.10665063,0.16719203,0.20637989,0.14643827,0.17709336,0.24258131,0.11814253,0.057066165,0.14157176,0.1206288,-0.00035168603,0.1478547,0.12451404,-0.022173904,0.17377879,0.131705,-0.056765944,0.064057074,0.115428686,0.04876416,0.15380417,0.11607264,0.029103432,0.15565003,0.14952555,0.20134869,0.1735591,0.11616381,-0.034007818,0.24199697
0.10298602,-5.1807547e-08,2.5000443e-08,0.0651992,0.032598164,0.18257847,0.12698185,0.03645734,0.12634143,0.11406206,-0.036532816,0.12015945,0.0980358,0.1834228,0.3776355,0.11141653,0.029394925,0.16164395,0.11881028,-0.25361693,0.042854175,0.12669438,0.09765949,0.21800527,0.09337185,0.06129956,0.09759108,0.096538566,0.12772733,0.27075884,0.075347625,0.040841773,0.4233536,0.071793385,0.074644074,0.23690954,0.118162744,0.14507914,0.31082267,0.08586223,0.044908352,0.19090149,0.11865001,0.067913316,0.11739983,0.11999704,0.025751254,0.12517358,0.14495122,0.004255876,0.117795594,0.06706157,-0.008912791,0.14487623,0.17287686,0.07280168,-0.024808526,0.12411211,0.99815774,0.6967943
0.10316226,-3.3799692e-09,-4.8223395e-08,0.09122313,-0.023832394,0.099376366,0.14884813,0.06901878,0.126029,0.111951455,-0.07915081,0.086768135,0.11337127,0.091012105,0.2540759,0.058156457,0.018587546,0.11845833,0.11114192,0.13871342,0.15297285,0.13988544,0.16946298,0.31573638,0.107391186,0.035190523,0.13527998,0.10674602,0.0012254082,0.0048118234,0.098346084,0.58492076,0.5169656,0.16254334,0.091527775,0.15946811,0.122582756,0.14014718,0.2138966,0.08702794,0.07275878,0.13483559,0.08978794,0.055044986,0.1951669,0.1455334,-0.09435905,0.25328505,0.11880953,0.17124972,0.27658528,0.08954933,0.05037699,0.19259076,0.12806824,0.35886723,0.47578445,0.10723149,0.086482584,-0.0038684309
0.12996005,-3.484579e-08,-1.3981343e-08,0.08025551,0.040089406,0.15056151,0.13631167,0.05456835,0.11685373,0.13081996,0.006461771,0.13353391,0.12921165,0.09509998,0.2674645,0.10499665,0.05411431,0.1760696,0.13777502,0.3189351,0.37907767,0.14824204,0.044157237,0.19642411,0.1310434,0.10454883,0.25596493,0.096023425,-0.06440613,0.061365858,0.084567964,0.4398926,0.53558016,0.064847335,0.089913204,0.12662937,0.11326011,0.060248088,0.10699491,0.12410547,0.08158932,0.16777726,0.08607891,0.119679555,0.29444912,0.099955104,-0.028264437,0.15619817,0.09994459,0.19042447,0.2344383,0.10665411,0.067631006,0.1708113,0.12233339,0.4299453,0.47510886,0.12033261,0.51374507,1.0775621
0.11507521,5.614067e-08,4.8871286e-08,0.067721605,0.011244129,0.12741019,0.11577746,0.061051417,0.14996098,0.0726226,0.05650614,0.17842871,0.1634978,0.057537403,0.20929323,0.092636555,0.048488878,0.17738391,0.07535876,0.5116421,0.65084386,0.19118279,0.18277386,0.28653553,0.08167809,0.028295584,0.21236049,0.096215196,0.07239478,0.070643604,0.09500068,0.300325,0.37097558,0.15568733,0.0937017,0.20213163,0.1269604,0.018150136,0.124703735,0.11243921,0.04509718,0.18117034,0.14516503,0.08631775,0.17143442,0.12934655,0.05867513,0.20777597,0.108406,0.13849881,0.30937028,0.14277829,0.093117826,0.20503762,0.16299945,-0.0115930885,0.10595702,0.085217714,0.24731696,0.38494015
0.13435358,-4.0971145e-08,3.982238e-08,0.087331265,0.039954755,0.17862278,0.110000886,0.048023738,0.14028296,0.12433912,0.014874157,0.1252312,0.14079435,0.18273135,0.276709,0.11457217,0.056690075,0.20052582,0.05793114,0.076637276,0.18106306,0.1647885,0.0152164325,0.11256937,0.10586584,0.019268058,0.24302083,0.080291346,0.12205409,0.1754098,0.10009492,0.18669216,0.33961362,0.06790154,0.18228748,0.2503845,0.111837365,0.1541244,0.19310103,0.1171825,0.015227715,0.13924743,0.10833867,0.034243703,0.15683693,0.12347095,-0.11512233,0.060833342,0.11724932,0.1715155,0.1887576,0.06628437,0.045383338,0.1865793,0.119083345,0.3313667,0.4187164,0.11234719,0.23395485,0.19742623
0.11458157,-4.3555215e-08,-1.3640335e-08,0.08954823,0.004732564,0.10395381,0.15124884,0.038664214,0.1343385,0.15581545,-0.12440108,0.06418035,0.092160195,0.1314742,0.11203839,0.08100698,0.023211846,0.12535064,0.06265676,0.0054231733,-0.21775231,0.12347694,0.21251565,0.25719082,0.121125855,0.058758214,0.19567144,0.09895419,0.048561618,0.32119617,0.089132406,0.23601305,0.41066924,0.12167668,0.13784315,0.16652584,0.10012676,0.11906623,0.24823421,0.07575287,0.06818758,0.15525153,0.094573334,0.1747725,0.1687675,0.13422835,0.10136968,0.17790899,0.114168845,0.17532909,0.2887065,0.061831735,0.051250786,0.16065343,0.122019336,0.20776522,0.40818927,0.13167956,0.49370235,0.3315964
0.11506873,3.0762862e-08,5.8622157e-10,0.07310274,0.03740416,0.15179962,0.08998363,0.04797444,0.1223621,0.1098482,0.0809451,0.14158781,0.1383423,0.022022948,0.18412757,0.111360714,0.05952466,0.16525152,0.12216517,0.41954827,0.42593262,0.1200905,0.14027932,0.28798538,0.09126502,0.09923308,0.16525869,0.095460504,0.08689768,0.12516841,0.09692527,0.2636568,0.20361291,0.086075604,0.17208852,0.18846478,0.11987263,-0.0050590113,0.13850026,0.12713757,0.030515684,0.18610157,0.14206123,0.090938725,0.22068134,0.11407577,0.04166855,0.13758229,0.09546322,0.12561935,0.25734618,0.124064535,0.061998747,0.13703172,0.14964752,-0.030898958,0.12958156,0.09803427,0.18448411,0.79695946
0.08354348,-1.0959895e-08,1.953175e-09,0.06256926,0.03308713,0.12068315,0.13817057,0.060446978,0.111820616,0.124955975,-0.13509215,0.07582079,0.077678904,0.12735984,0.3165241,0.066524476,0.04092034,0.15312763,0.086785756,0.03453493,0.2187019,0.08561501,0.11824022,0.27070564,0.10323509,0.08657304,0.22725037,0.12669893,-0.08757485,0.14781363,0.058644153,0.4891859,0.53999954,0.16367066,0.13665223,0.26952633,0.102777064,0.090443954,0.283024,0.04956114,0.099595055,0.18113768,0.080525436,0.30878586,0.36009538,0.108367324,0.08296981,0.28467435,0.095019296,0.11660163,0.15058695,0.068281785,0.032032676,0.13617812,0.15925443,0.093847826,0.25884864,0.12224842,1.3515993,1.2005769
0.10831056,-2.0517593e-08,-1.9372983e-08,0.08042047,0.065755345,0.1869354,0.1097457,0.039938126,0.10124273,0.10752615,0.02164093,0.15519328,0.10788341,0.117953755,0.3227301,0.08207582,0.06698492,0.20967612,0.11427346,0.0517449,0.22647697,0.12479064,0.040621154,0.1090496,0.09343018,0.095311016,0.2069109,0.11573546,-0.07676042,0.018461436,0.051234584,-0.024100065,0.34848952,0.09100358,0.22276126,0.2201381,0.10094574,0.064819895,0.16750598,0.10611814,-0.0024249926,0.14646839,0.093772575,0.1294226,0.2073122,0.121388756,-0.008530889,0.1014396,0.11793911,-0.032199785,0.12418027,0.06340414,0.030104324,0.13259584,0.15198284,0.22510298,0.26801783,0.10428756,0.37355167,0.5240438
0.11913678,6.469458e-08,-2.5320606e-08,0.06402435,0.023375396,0.13066225,0.09381144,0.045310218,0.13842425,0.09533474,0.025331989,0.112512745,0.13880336,0.15710878,0.20941195,0.094237946,0.011500599,0.13901697,0.09761405,0.22334269,0.30930346,0.085630104,0.29522356,0.40595013,0.06860717,-0.01564338,0.106200494,0.06897998,0.18298379,0.22115217,0.09947485,0.033349395,0.13735743,0.15261701,0.030674279,0.1874087,0.13727729,0.087122686,0.19483294,0.092763245,0.06879721,0.23524047,0.15830663,0.043190606,0.13385934,0.12302178,0.12742874,0.23427317,0.117182866,0.026534598,0.20615813,0.110808,0.023365963,0.17615157,0.20404778,-0.2472239,-0.08765185,0.08650052,0.25869876,0.26653868
0.11126413,1.709707e-08,-1.571732e-08,0.07326671,0.028991988,0.146564,0.10217535,0.03176638,0.117578454,0.1144082,0.0232686,0.11798389,0.13035692,0.052548077,0.14372846,0.09750994,0.06275014,0.19488797,0.07897187,0.19019765,0.20735136,0.10746238,0.22992268,0.31974143,0.10594422,0.11682782,0.19735567,0.08693103,0.16600049,0.1780104,0.12031485,0.16975683,0.3489833,0.11370368,0.18026151,0.37689555,0.12286061,0.042721815,0.16410473,0.093951486,0.08240914,0.18379037,0.15756717,0.00827986,0.22418053,0.119777806,0.037797034,0.19145754,0.12556802,0.13054119,0.2783222,0.10349244,0.059336677,0.1625049,0.15900464,-0.18134858,-0.07558632,0.09954083,0.23715556,0.6657169
0.112763174,1.3704346e-08,-2.2320505e-09,0.0976906,0.0008891523,0.09584427,0.14543253,0.03833169,0.11223488,0.12503804,0.0049968734,0.16286834,0.11394416,-0.026121281,0.10683968,0.10494946,0.04223254,0.122047916,0.09688237,0.40704596,0.3128233,0.15395308,-0.031392254,0.088021204,0.10677466,0.015942395,0.2063998,0.12935352,-0.07227797,0.06515886,0.07001041,0.3176289,0.30123782,0.10415368,0.15360114,0.20738009,0.110185534,0.02164612,0.11043026,0.13586359,0.0033043995,0.11213068,0.07527433,-0.0027166456,0.09921135,0.122688346,-0.02569247,0.035847113,0.08981168,0.12162621,0.29292172,0.08121966,0.0694994,0.1481903,0.11084053,0.6183913,0.71699053,0.10312829,0.14338872,0.4890841
0.089125015,8.152479e-09,3.552405e-08,0.05870466,0.011326799,0.13508789,0.11187921,0.04934279,0.14398232,0.1001997,-0.0063560344,0.08523747,0.13045485,0.1706002,0.25118625,0.08995497,0.058178492,0.17353392,0.099053666,-0.015941262,0.3263591,0.18839894,0.1979363,0.3496055,0.076593645,0.08071063,0.15804742,0.09276435,0.18691674,0.28303108,0.10439906,0.28827387,0.4512425,0.114206195,0.12522009,0.23236798,0.13526843,0.0924049,0.29333478,0.05574168,0.08625165,0.22848983,0.16297197,0.27732572,0.31640288,0.11841473,0.18653513,0.30797803,0.13075548,0.062989876,0.21608832,0.14388376,0.035683654,0.17308582,0.16540007,-0.14097674,0.05255878,0.11305406,0.41887987,0.67383444
0.12859711,-3.6040568e-08,-1.16997985e-08,0.08015385,0.0313733,0.13130492,0.12594438,0.043232895,0.13722605,0.10388121,0.07426069,0.14706899,0.14582238,0.022307955,0.14021969,0.10965388,-0.008762378,0.15735282,0.06673695,0.49945444,0.30672383,0.16791026,0.17955334,0.18027519,0.0766069,-0.07896901,0.09461948,0.07540105,0.22758251,0.18406169,0.12889646,-0.06613651,0.06754193,0.14226303,0.1914586,0.28723583,0.11317217,0.055433095,0.14497717,0.13897459,-0.03572147,0.12056354,0.14823133,-0.09797437,0.08597644,0.1546503,-0.053300537,0.101354435,0.11713664,0.12501527,0.2553831,0.09990814,0.058890834,0.18882504,0.16209146,-0.037858456,0.094104275,0.069364905,-0.48889998,-0.23163098
0.11342678,-2.1207889e-08,8.2854505e-09,0.06813924,0.016788427,0.14552248,0.12209548,0.04175928,0.13203634,0.114806004,-0.019441487,0.099843904,0.11201979,0.14166029,0.26956686,0.110798195,0.017753515,0.13584642,0.072223075,0.06266226,0.18621191,0.08120702,0.14331676,0.24968377,0.09534924,0.045511108,0.15151873,0.09173639,0.1277405,0.28183973,0.089329354,0.027536705,0.20174228,0.12209092,0.12536305,0.29199713,0.117876574,0.10036269,0.25176018,0.091587216,0.044158928,0.17588641,0.14062466,0.1086934,0.20771724,0.12445884,-0.0046897456,0.21943527,0.10585263,0.09553524,0.19987904,0.077791326,0.019061737,0.13864551,0.15387177,-0.06447102,0.19977275,0.10269952,0.46901232,0.43031684
0.118105724,-1.0975878e-09,3.109585e-08,0.06929375,0.051586255,0.17138188,0.10433029,0.062383834,0.13473457,0.09430327,0.050851952,0.13771969,0.1300228,0.18199408,0.28740025,0.11432042,0.045720737,0.15732597,0.10422218,0.15798497,0.3068512,0.123660274,0.09250134,0.19155297,0.07556304,0.05701564,0.12078854,0.08453165,0.13572681,0.21251793,0.11061612,0.10488245,0.120657414,0.12053853,0.17500801,0.2751653,0.12093768,0.08448746,0.18520875,0.11183435,-0.01919882,0.1453158,0.15066591,0.09082324,0.2762069,0.12676346,0.0026927348,0.15957326,0.111414246,0.03804119,0.10265023,0.10662936,0.03298106,0.13612801,0.1646444,-0.09940158,-0.10870466,0.099006765,-0.024499506,0.51007557
0.11428583,-3.3698726e-08,1.6883845e-08,0.07395425,0.057566673,0.18152425,0.113908984,0.017706012,0.09997636,0.12420739,0.046515644,0.13153347,0.107197754,0.022427931,0.18493755,0.101385675,0.04880508,0.13409251,0.12128056,0.15167394,0.18293515,0.12056183,0.057228982,0.09327703,0.09259861,0.028391104,0.13095671,0.10038781,0.086456105,0.24910115,0.081533216,0.117377445,0.29397115,0.091601245,0.27443343,0.34632325,0.09251833,0.047817476,0.14877431,0.14409357,-0.015541755,0.10287576,0.1144355,0.10501895,0.15207091,0.12627088,-0.07734825,0.085115835,0.102734186,-0.008076914,0.1415071,0.101210415,0.020110227,0.11938801,0.14021239,0.12651083,0.093780726,0.116139576,-0.07867694,0.23386417
0.11544512,-6.890426e-09,-2.053337e-08,0.082543485,0.021137007,0.13782842,0.13188614,0.04151791,0.12606558,0.10439847,0.07553414,0.16738251,0.1390273,0.050267924,0.15727533,0.093057245,0.046126287,0.21841401,0.11166003,0.30281562,0.52262974,0.18446732,0.030002952,0.14862707,0.09175317,0.0686214,0.21922478,0.12038843,-0.03789819,0.018037364,0.09826244,0.33854032,0.37475726,0.08971651,0.26199996,0.29632866,0.11177873,0.033223663,0.13099615,0.121212654,0.007814534,0.12835175,0.12174921,-0.0009088069,0.11429436,0.12572023,-0.03434079,0.029602237,0.12814993,0.13400973,0.22881609,0.122911535,0.06913441,0.18486336,0.12126017,0.28755012,0.44188577,0.10664002,-0.05113986,0.3604073
0.11752843,-2.1247821e-08,2.221752e-08,0.07778033,0.03919116,0.1532282,0.11683056,0.04807881,0.11181088,0.10754877,0.03321755,0.15234925,0.12984362,0.004150003,0.20771557,0.10003109,0.02712629,0.15506518,0.11473415,0.27029836,0.37940562,0.13333793,0.08659203,0.148823,0.081607,0.03241469,0.15650892,0.11924884,-0.00712958,0.07113569,0.087276176,0.23939568,0.2619451,0.1507639,0.17802279,0.21017644,0.11991556,0.054197803,0.115704745,0.12964389,0.012907926,0.14682299,0.107451335,0.04417671,0.1272855,0.12946719,-0.06816056,0.08766153,0.10544347,0.021067299,0.1697938,0.09410961,0.02815892,0.14660212,0.16028194,0.20820843,0.19259873,0.09570777,0.30264175,0.5225784
0.11432505,-4.7012556e-08,-2.6064773e-08,0.089935355,0.016089898,0.1296654,0.13227549,0.063674055,0.13292088,0.103918344,0.011051605,0.16222516,0.13456136,0.15776345,0.3195582,0.08152055,0.08235778,0.17855632,0.09270851,0.39609557,0.5167732,0.22529665,-0.013103694,0.16945988,0.10589908,0.037073936,0.20906451,0.12664129,-0.045845143,-0.035640657,0.08253554,0.6760411,0.6986581,0.11122143,0.17195413,0.17870066,0.12438882,0.13797887,0.107683964,0.11329807,0.08342787,0.1280067,0.08705139,0.028215535,0.20146383,0.11998573,-0.048212238,0.07734032,0.13185704,0.1382102,0.26767343,0.12089582,0.06269074,0.22218819,0.12624265,0.49470836,0.6207766,0.124655366,0.4195799,0.7192818
0.11354144,5.0637152e-09,-4.357882e-08,0.07979222,0.06424727,0.20067142,0.11173522,0.047265515,0.11350886,0.10059941,0.053368904,0.13819344,0.13640206,0.20416832,0.2921047,0.08902259,0.09542502,0.23926115,0.07714975,0.34133762,0.47113433,0.20108604,-0.07364408,0.09832269,0.1062646,0.105793715,0.2975337,0.1129755,0.05822625,0.036326684,0.07385656,0.45837736,0.6290759,0.070893705,0.22860986,0.24163198,0.09618051,0.054794762,0.13255467,0.11348859,0.052389536,0.120569274,0.07906343,0.116909325,0.23970583,0.113716304,-0.029279578,-0.0030410588,0.12981653,0.11877473,0.23053576,0.13052195,0.084653616,0.1784509,0.11635499,0.5214215,0.38384813,0.11913441,0.5160074,0.6342933
